Sensors;Cores
3;0
Time;pc 0;pc 1;pc 2;pc 3;current 0;current 1;current 2;current 3;current 4;current 5;current 6;voltage 0;voltage 1;voltage 2;voltage 3;voltage 4;voltage 5;voltage 6
0.00384171;0;0;0;0;0.406276;0.00526118;16.6423;0;0;0;0;5.11627;1.51944;0.016375;0;0;0;0
0.00392888;0;0;0;0;0.404502;0.00485774;13.378;0;0;0;0;5.11859;1.52176;0.0171467;0;0;0;0
0.00401604;0;0;0;0;0.401114;0.00485774;-16.0008;0;0;0;0;5.09776;1.50088;0.0125163;0;0;0;0
0.00410325;0;0;0;0;0.397564;0.00485774;12.2899;0;0;0;0;5.1155;1.51944;0.0125163;0;0;0;0
0.00419042;0;0;0;0;0.406438;0.00485774;15.5542;0;0;0;0;5.12013;1.50784;0.0148315;0;0;0;0
0.00427758;0;0;0;0;0.401114;0.00485774;15.5542;0;0;0;0;5.11705;1.52099;0.0140598;0;0;0;0
0.00436475;0;0;0;0;0.396758;0.00485774;13.378;0;0;0;0;5.1101;1.50707;0.0148315;0;0;0;0
0.00445213;0;0;0;0;0.404824;0.00485774;-0.767349;0;0;0;0;5.11088;1.50629;0.0117446;0;0;0;0
0.00453979;0;0;0;0;0.404179;0.00485774;-2.94356;0;0;0;0;5.11088;1.50707;0.0132881;0;0;0;0
0.00462679;0;0;0;0;0.402727;0.00485774;-5.11976;0;0;0;0;5.10933;1.50629;0.0125163;0;0;0;0
0.00471442;0;0;0;0;0.399178;0.00485774;-1.85545;0;0;0;0;5.1101;1.50707;0.0125163;0;0;0;0
0.00480158;0;0;0;0;0.39821;0.00485774;-1.85545;0;0;0;0;5.1101;1.50707;0.0125163;0;0;0;0
0.00488875;0;0;0;0;0.398694;0.00485774;0.320755;0;0;0;0;5.1101;1.50707;0.0125163;0;0;0;0
0.00497592;0;0;0;0;0.394338;0.00485774;-0.767349;0;0;0;0;5.1101;1.50629;0.0125163;0;0;0;0
0.00506308;0;0;0;0;0.397403;0.00485774;-5.11976;0;0;0;0;5.11319;1.50707;0.0125163;0;0;0;0
0.00515025;0;0;0;0;0.395951;0.00485774;-0.767349;0;0;0;0;5.11396;1.50475;0.0125163;0;0;0;0
0.00523742;0;0;0;0;0.394499;0.00485774;-1.85545;0;0;0;0;5.10933;1.50861;0.0125163;0;0;0;0
0.00532458;0;0;0;0;0.398048;0.00485774;-0.767349;0;0;0;0;5.11165;1.50629;0.0125163;0;0;0;0
0.00541175;0;0;0;0;0.397403;0.00485774;-1.85545;0;0;0;0;5.11396;1.50552;0.0125163;0;0;0;0
0.00549892;0;0;0;0;0.400952;0.00485774;-2.94356;0;0;0;0;5.10933;1.50707;0.0117446;0;0;0;0
0.00559529;0;0;0;0;0.398855;0.00485774;0.320755;0;0;0;0;5.1101;1.50784;0.0125163;0;0;0;0
0.00568304;0;0;0;0;0.397564;0.00485774;-0.767349;0;0;0;0;5.11242;1.50629;0.0125163;0;0;0;0
0.00576985;0;0;0;0;0.394983;0.00485774;-1.85545;0;0;0;0;5.11242;1.50629;0.0125163;0;0;0;0
0.00585662;0;0;0;0;0.398694;0.00485774;0.320755;0;0;0;0;5.11242;1.50707;0.0125163;0;0;0;0
0.00594379;0;0;0;0;0.394499;0.00485774;-0.767349;0;0;0;0;5.11165;1.50707;0.0125163;0;0;0;0
0.00603056;0;0;0;0;0.397887;0.00485774;2.49696;0;0;0;0;5.1101;1.50629;0.0125163;0;0;0;0
0.00611773;0;0;0;0;0.404824;0.00485774;-1.85545;0;0;0;0;5.12322;1.50552;0.0125163;0;0;0;0
0.0062045;0;0;0;0;0.402888;0.00485774;19.9066;0;0;0;0;5.12245;1.51403;0.0125163;0;0;0;0
0.00629167;0;0;0;0;0.403211;0.00485774;-9.47217;0;0;0;0;5.09545;1.49469;0.0117446;0;0;0;0
0.00637846;0;0;0;0;0.407244;0.00493843;13.378;0;0;0;0;5.11705;1.51635;0.0156032;0;0;0;0
0.00646565;0;0;0;0;0.401275;0.00534186;16.6423;0;0;0;0;5.12167;1.51712;0.0171467;0;0;0;0
0.00655242;0;0;0;0;0.402404;0.00501911;10.1137;0;0;0;0;5.12167;1.51635;0.0156032;0;0;0;0
0.0066396;0;0;0;0;0.396274;0.00485774;-19.2651;0;0;0;0;5.10702;1.49546;0.0125163;0;0;0;0
0.00672735;0;0;0;0;0.399016;0.00485774;17.7304;0;0;0;0;5.12399;1.51635;0.0132881;0;0;0;0
0.00681417;0;0;0;0;0.39579;0.00485774;-13.8246;0;0;0;0;5.0993;1.50397;0.0102011;0;0;0;0
0.00690115;0;0;0;0;0.396596;0.00485774;-17.0889;0;0;0;0;5.1047;1.49701;0.0125163;0;0;0;0
0.00698831;0;0;0;0;0.398694;0.00518049;17.7304;0;0;0;0;5.1155;1.52099;0.0171467;0;0;0;0
0.00707508;0;0;0;0;0.402243;0.0050998;23.1709;0;0;0;0;5.1209;1.51171;0.0140598;0;0;0;0
0.00716225;0;0;0;0;0.404018;0.00485774;-10.5603;0;0;0;0;5.11088;1.49469;0.0117446;0;0;0;0
0.00724902;0;0;0;0;0.395951;0.00485774;-8.38407;0;0;0;0;5.09776;1.50165;0.0102011;0;0;0;0
0.00733619;0;0;0;0;0.397887;0.00501911;11.2018;0;0;0;0;5.12013;1.51712;0.0132881;0;0;0;0
0.00742304;0;0;0;0;0.405631;0.00485774;14.4661;0;0;0;0;5.11936;1.51557;0.0156032;0;0;0;0
0.00751033;0;0;0;0;0.394983;0.00485774;-11.6484;0;0;0;0;5.09468;1.5032;0.0117446;0;0;0;0
0.00759715;0;0;0;0;0.400468;0.00485774;-7.29597;0;0;0;0;5.10085;1.49546;0.0102011;0;0;0;0
0.00768485;0;0;0;0;0.39821;0.00526118;9.02558;0;0;0;0;5.11473;1.52099;0.0140598;0;0;0;0
0.00777515;0;0;0;0;0.399823;0.00485774;1.40886;0;0;0;0;5.1101;1.50784;0.0125163;0;0;0;0
0.00786281;0;0;0;0;0.396596;0.00485774;0.320755;0;0;0;0;5.11396;1.50629;0.0117446;0;0;0;0
0.00794958;0;0;0;0;0.397564;0.00485774;-2.94356;0;0;0;0;5.11396;1.50707;0.0125163;0;0;0;0
0.00803675;0;0;0;0;0.392724;0.00485774;-5.11976;0;0;0;0;5.1101;1.50707;0.0125163;0;0;0;0
0.00812352;0;0;0;0;0.401114;0.00485774;-0.767349;0;0;0;0;5.11319;1.50784;0.0117446;0;0;0;0
0.00821069;0;0;0;0;0.399662;0.00485774;-0.767349;0;0;0;0;5.11088;1.50861;0.0125163;0;0;0;0
0.00829746;0;0;0;0;0.394983;0.00485774;3.58506;0;0;0;0;5.11088;1.50707;0.0117446;0;0;0;0
0.0083921;0;0;0;0;0.396274;0.00485774;-2.94356;0;0;0;0;5.10008;1.49778;0.0102011;0;0;0;0
0.00847985;0;0;0;0;0.398371;0.00534186;16.6423;0;0;0;0;5.11782;1.52099;0.0140598;0;0;0;0
0.00856667;0;0;0;0;0.40063;0.00485774;-17.0889;0;0;0;0;5.09699;1.49778;0.0125163;0;0;0;0
0.00865354;0;0;0;0;0.400468;0.00493843;10.1137;0;0;0;0;5.12476;1.51325;0.0171467;0;0;0;0
0.00874133;0;0;0;0;0.39337;0.00485774;-13.8246;0;0;0;0;5.10393;1.49546;0.0132881;0;0;0;0
0.00882815;0;0;0;0;0.398532;0.00485774;-9.47217;0;0;0;0;5.10162;1.49778;0.0109729;0;0;0;0
0.00891537;0;0;0;0;0.403695;0.0050998;12.2899;0;0;0;0;5.1263;1.5148;0.0171467;0;0;0;0
0.00900254;0;0;0;0;0.395628;0.0050998;1.40886;0;0;0;0;5.12322;1.52254;0.0148315;0;0;0;0
0.00908971;0;0;0;0;0.40192;0.00493843;15.5542;0;0;0;0;5.11627;1.52176;0.0132881;0;0;0;0
0.0091769;0;0;0;0;0.40192;0.00485774;-19.2651;0;0;0;0;5.10702;1.50784;0.0117446;0;0;0;0
0.00926406;0;0;0;0;0.397242;0.00485774;-14.9127;0;0;0;0;5.10008;1.49546;0.0117446;0;0;0;0
0.00935125;0;0;0;0;0.402566;0.00534186;19.9066;0;0;0;0;5.1155;1.51325;0.016375;0;0;0;0
0.00943852;0;0;0;0;0.401114;0.00485774;-17.0889;0;0;0;0;5.10162;1.49469;0.0125163;0;0;0;0
0.00952579;0;0;0;0;0.403695;0.0050998;14.4661;0;0;0;0;5.11782;1.5148;0.0171467;0;0;0;0
0.00961304;0;0;0;0;0.39821;0.0050998;16.6423;0;0;0;0;5.12476;1.51325;0.0140598;0;0;0;0
0.00970075;0;0;0;0;0.397726;0.00485774;-7.29597;0;0;0;0;5.10008;1.49624;0.0117446;0;0;0;0
0.00978758;0;0;0;0;0.399823;0.00485774;12.2899;0;0;0;0;5.11859;1.51944;0.0132881;0;0;0;0
0.00987477;0;0;0;0;0.396435;0.00485774;-16.0008;0;0;0;0;5.1047;1.5001;0.0102011;0;0;0;0
0.00996194;0;0;0;0;0.399339;0.00485774;-1.85545;0;0;0;0;5.11319;1.50784;0.0125163;0;0;0;0
0.0100492;0;0;0;0;0.406599;0.00485774;-2.94356;0;0;0;0;5.1101;1.50707;0.0125163;0;0;0;0
0.0101369;0;0;0;0;0.405631;0.00485774;-0.767349;0;0;0;0;5.10933;1.50707;0.0125163;0;0;0;0
0.0102237;0;0;0;0;0.399339;0.00485774;-0.767349;0;0;0;0;5.1101;1.50707;0.0125163;0;0;0;0
0.0103109;0;0;0;0;0.401275;0.00485774;-2.94356;0;0;0;0;5.1101;1.50629;0.0125163;0;0;0;0
0.0103976;0;0;0;0;0.398371;0.00485774;-0.767349;0;0;0;0;5.10856;1.51171;0.0125163;0;0;0;0
0.0104848;0;0;0;0;0.39708;0.00485774;0.320755;0;0;0;0;5.11088;1.50629;0.0109729;0;0;0;0
0.0105716;0;0;0;0;0.39224;0.00485774;0.320755;0;0;0;0;5.11396;1.50707;0.0125163;0;0;0;0
0.0106589;0;0;0;0;0.402566;0.00493843;-0.767349;0;0;0;0;5.10856;1.50552;0.0132881;0;0;0;0
0.0107466;0;0;0;0;0.397564;0.00485774;-0.767349;0;0;0;0;5.10933;1.50552;0.0125163;0;0;0;0
0.0108334;0;0;0;0;0.401436;0.00485774;1.40886;0;0;0;0;5.1101;1.50552;0.0125163;0;0;0;0
0.0109205;0;0;0;0;0.397564;0.00485774;0.320755;0;0;0;0;5.11242;1.50629;0.0117446;0;0;0;0
0.0110073;0;0;0;0;0.403534;0.00485774;-1.85545;0;0;0;0;5.11088;1.51093;0.0125163;0;0;0;0
0.0110945;0;0;0;0;0.39821;0.00485774;-5.11976;0;0;0;0;5.11242;1.50552;0.0132881;0;0;0;0
0.0111886;0;0;0;0;0.398371;0.00485774;-2.94356;0;0;0;0;5.12245;1.50784;0.0125163;0;0;0;0
0.0112763;0;0;0;0;0.395467;0.00485774;-14.9127;0;0;0;0;5.10779;1.49392;0.0117446;0;0;0;0
0.0113631;0;0;0;0;0.402888;0.00526118;14.4661;0;0;0;0;5.12013;1.52022;0.0179184;0;0;0;0
0.0114499;0;0;0;0;0.401598;0.0050998;11.2018;0;0;0;0;5.1155;1.51635;0.0140598;0;0;0;0
0.0115371;0;0;0;0;0.402404;0.0050998;16.6423;0;0;0;0;5.11705;1.51944;0.0140598;0;0;0;0
0.011624;0;0;0;0;0.398371;0.00493843;7.93748;0;0;0;0;5.12399;1.51403;0.016375;0;0;0;0
0.0117117;0;0;0;0;0.40305;0.0050998;13.378;0;0;0;0;5.12167;1.5148;0.0140598;0;0;0;0
0.0117988;0;0;0;0;0.405792;0.0050998;9.02558;0;0;0;0;5.12399;1.52099;0.0132881;0;0;0;0
0.0118859;0;0;0;0;0.479684;0.00501911;15.5542;0;0;0;0;5.12245;1.52176;0.0132881;0;0;0;0
0.0119731;0;0;0;0;0.537765;0.00485774;-16.0008;0;0;0;0;5.10933;1.50242;0.0102011;0;0;0;0
0.0120603;0;0;0;0;0.516953;0.00485774;-4.03166;0;0;0;0;5.10393;1.49778;0.00942941;0;0;0;0
0.0121475;0;0;0;0;0.50098;0.00501911;7.93748;0;0;0;0;5.11782;1.51867;0.0156032;0;0;0;0
0.0122346;0;0;0;0;0.480652;0.00526118;-0.767349;0;0;0;0;5.1209;1.51944;0.0148315;0;0;0;0
0.0123218;0;0;0;0;0.463228;0.00485774;-12.7365;0;0;0;0;5.10008;1.49392;0.0117446;0;0;0;0
0.012409;0;0;0;0;0.445158;0.00485774;-18.177;0;0;0;0;5.09699;1.49856;0.0117446;0;0;0;0
0.0124962;0;0;0;0;0.43806;0.00501911;11.2018;0;0;0;0;5.12476;1.52022;0.0156032;0;0;0;0
0.0125833;0;0;0;0;0.419829;0.00485774;-16.0008;0;0;0;0;5.10393;1.49469;0.0102011;0;0;0;0
0.012673;0;0;0;0;0.419829;0.00485774;-16.0008;0;0;0;0;5.10085;1.49856;0.0117446;0;0;0;0
0.0127601;0;0;0;0;0.403372;0.00518049;10.1137;0;0;0;0;5.11165;1.51325;0.0132881;0;0;0;0
0.0128473;0;0;0;0;0.373203;0.00485774;-0.767349;0;0;0;0;5.10856;1.50707;0.0125163;0;0;0;0
0.012935;0;0;0;0;0.349325;0.00485774;-1.85545;0;0;0;0;5.10625;1.50552;0.0125163;0;0;0;0
0.0130217;0;0;0;0;0.337548;0.00485774;1.40886;0;0;0;0;5.10625;1.50629;0.0132881;0;0;0;0
0.0131089;0;0;0;0;0.329319;0.00485774;-4.03166;0;0;0;0;5.10702;1.50475;0.0125163;0;0;0;0
0.0131957;0;0;0;0;0.317703;0.00485774;0.320755;0;0;0;0;5.10625;1.50707;0.0125163;0;0;0;0
0.0132828;0;0;0;0;0.315122;0.00485774;-4.03166;0;0;0;0;5.10162;1.50475;0.0117446;0;0;0;0
0.0133696;0;0;0;0;0.306087;0.00485774;0.320755;0;0;0;0;5.10548;1.50707;0.0125163;0;0;0;0
0.0134568;0;0;0;0;0.300118;0.00485774;0.320755;0;0;0;0;5.1101;1.51093;0.0125163;0;0;0;0
0.0135435;0;0;0;0;0.298343;0.00485774;-1.85545;0;0;0;0;5.10933;1.50707;0.0132881;0;0;0;0
0.0136309;0;0;0;0;0.2956;0.00485774;-1.85545;0;0;0;0;5.10702;1.50552;0.0117446;0;0;0;0
0.0137186;0;0;0;0;0.291567;0.00493843;-1.85545;0;0;0;0;5.1047;1.50784;0.0117446;0;0;0;0
0.0138053;0;0;0;0;0.296568;0.00485774;-1.85545;0;0;0;0;5.10779;1.50707;0.0117446;0;0;0;0
0.0138925;0;0;0;0;0.297698;0.00485774;-5.11976;0;0;0;0;5.10393;1.50552;0.0125163;0;0;0;0
0.0139867;0;0;0;0;0.303183;0.00518049;1.40886;0;0;0;0;5.11936;1.5179;0.0148315;0;0;0;0
0.0140745;0;0;0;0;0.289954;0.00485774;-12.7365;0;0;0;0;5.0993;1.49392;0.0109729;0;0;0;0
0.0141613;0;0;0;0;0.28947;0.0050998;13.378;0;0;0;0;5.10779;1.50629;0.0132881;0;0;0;0
0.0142481;0;0;0;0;0.28705;0.0050998;12.2899;0;0;0;0;5.11627;1.51325;0.0148315;0;0;0;0
0.0143353;0;0;0;0;0.280435;0.00485774;-18.177;0;0;0;0;5.09622;1.49778;0.0125163;0;0;0;0
0.014422;0;0;0;0;0.286727;0.00485774;-14.9127;0;0;0;0;5.09622;1.49856;0.0102011;0;0;0;0
0.0145092;0;0;0;0;0.282532;0.00526118;15.5542;0;0;0;0;5.11782;1.51325;0.0171467;0;0;0;0
0.0145961;0;0;0;0;0.282532;0.00518049;6.84937;0;0;0;0;5.10856;1.52099;0.0125163;0;0;0;0
0.0146838;0;0;0;0;0.281242;0.00485774;-19.2651;0;0;0;0;5.10162;1.49314;0.0109729;0;0;0;0
0.0147706;0;0;0;0;0.280758;0.00485774;-19.2651;0;0;0;0;5.09699;1.49701;0.00942941;0;0;0;0
0.0148578;0;0;0;0;0.279951;0.00485774;-11.6484;0;0;0;0;5.09159;1.49469;0.0102011;0;0;0;0
0.014945;0;0;0;0;0.285275;0.00501911;12.2899;0;0;0;0;5.10933;1.5179;0.0156032;0;0;0;0
0.0150321;0;0;0;0;0.280919;0.00485774;-18.177;0;0;0;0;5.09391;1.49469;0.0117446;0;0;0;0
0.0151193;0;0;0;0;0.286727;0.00493843;13.378;0;0;0;0;5.11705;1.51248;0.0132881;0;0;0;0
0.0152066;0;0;0;0;0.28463;0.00485774;11.2018;0;0;0;0;5.11782;1.51712;0.0125163;0;0;0;0
0.0152938;0;0;0;0;0.281564;0.00526118;7.93748;0;0;0;0;5.11705;1.51712;0.0132881;0;0;0;0
0.015381;0;0;0;0;0.281403;0.0050998;14.4661;0;0;0;0;5.11242;1.51944;0.0140598;0;0;0;0
0.0154682;0;0;0;0;0.279951;0.00485774;13.378;0;0;0;0;5.11782;1.51867;0.0148315;0;0;0;0
0.0155553;0;0;0;0;0.280112;0.00493843;9.02558;0;0;0;0;5.10702;1.51248;0.0148315;0;0;0;0
0.0156427;0;0;0;0;0.283016;0.00485774;-0.767349;0;0;0;0;5.1047;1.50552;0.0117446;0;0;0;0
0.0157304;0;0;0;0;0.275272;0.00485774;-2.94356;0;0;0;0;5.10393;1.50784;0.0117446;0;0;0;0
0.0158172;0;0;0;0;0.276563;0.00485774;-0.767349;0;0;0;0;5.10625;1.50629;0.0125163;0;0;0;0
0.0159043;0;0;0;0;0.273013;0.00485774;-4.03166;0;0;0;0;5.10625;1.50784;0.0125163;0;0;0;0
0.0159911;0;0;0;0;0.281887;0.00485774;-1.85545;0;0;0;0;5.10548;1.50784;0.0125163;0;0;0;0
0.0160783;0;0;0;0;0.279144;0.00485774;3.58506;0;0;0;0;5.10702;1.50552;0.0125163;0;0;0;0
0.016165;0;0;0;0;0.281726;0.00485774;3.58506;0;0;0;0;5.10779;1.50475;0.0125163;0;0;0;0
0.0162522;0;0;0;0;0.276563;0.00485774;-2.94356;0;0;0;0;5.10702;1.50475;0.0125163;0;0;0;0
0.016339;0;0;0;0;0.283662;0.00485774;-6.20787;0;0;0;0;5.10779;1.50475;0.0125163;0;0;0;0
0.0164261;0;0;0;0;0.280596;0.00485774;3.58506;0;0;0;0;5.10625;1.50861;0.0125163;0;0;0;0
0.0165129;0;0;0;0;0.278983;0.00493843;-2.94356;0;0;0;0;5.10625;1.50397;0.0125163;0;0;0;0
0.0166002;0;0;0;0;0.278499;0.00485774;-2.94356;0;0;0;0;5.10702;1.50475;0.0125163;0;0;0;0
0.0166879;0;0;0;0;0.275272;0.00485774;-2.94356;0;0;0;0;5.10702;1.50552;0.0156032;0;0;0;0
0.016782;0;0;0;0;0.275917;0.00485774;0.320755;0;0;0;0;5.0993;1.49778;0.0125163;0;0;0;0
0.0168698;0;0;0;0;0.279467;0.00518049;16.6423;0;0;0;0;5.11319;1.51867;0.0132881;0;0;0;0
0.0169566;0;0;0;0;0.275917;0.00485774;-20.3532;0;0;0;0;5.09313;1.50165;0.0117446;0;0;0;0
0.0170434;0;0;0;0;0.276885;0.00485774;-10.5603;0;0;0;0;5.09468;1.49624;0.0132881;0;0;0;0
0.0171306;0;0;0;0;0.279144;0.00485774;-12.7365;0;0;0;0;5.09699;1.49701;0.00942941;0;0;0;0
0.0172174;0;0;0;0;0.274949;0.00485774;-0.767349;0;0;0;0;5.09391;1.49469;0.0125163;0;0;0;0
0.0173046;0;0;0;0;0.285759;0.00526118;15.5542;0;0;0;0;5.11319;1.50861;0.0171467;0;0;0;0
0.0173913;0;0;0;0;0.27979;0.00518049;7.93748;0;0;0;0;5.11165;1.51867;0.0132881;0;0;0;0
0.0174785;0;0;0;0;0.275595;0.00485774;-22.5294;0;0;0;0;5.10393;1.49469;0.0117446;0;0;0;0
0.0175653;0;0;0;0;0.276885;0.00485774;-14.9127;0;0;0;0;5.09391;1.5001;0.0102011;0;0;0;0
0.0176525;0;0;0;0;0.276401;0.00501911;7.93748;0;0;0;0;5.11782;1.5148;0.0171467;0;0;0;0
0.0177403;0;0;0;0;0.275111;0.00485774;-13.8246;0;0;0;0;5.09853;1.49778;0.0102011;0;0;0;0
0.0178271;0;0;0;0;0.278983;0.00485774;-21.4413;0;0;0;0;5.09391;1.49469;0.0102011;0;0;0;0
0.0179139;0;0;0;0;0.281242;0.0050998;10.1137;0;0;0;0;5.11319;1.51171;0.0140598;0;0;0;0
0.0180012;0;0;0;0;0.278338;0.00485774;-17.0889;0;0;0;0;5.09853;1.49546;0.0125163;0;0;0;0
0.0180879;0;0;0;0;0.278499;0.00485774;-14.9127;0;0;0;0;5.09159;1.49701;0.0102011;0;0;0;0
0.0181751;0;0;0;0;0.274949;0.0050998;13.378;0;0;0;0;5.10162;1.50861;0.0156032;0;0;0;0
0.0182619;0;0;0;0;0.286888;0.00485774;-18.177;0;0;0;0;5.09313;1.49624;0.0117446;0;0;0;0
0.0183491;0;0;0;0;0.283016;0.00526118;3.58506;0;0;0;0;5.10239;1.5179;0.0171467;0;0;0;0
0.018436;0;0;0;0;0.278983;0.00485774;-0.767349;0;0;0;0;5.10548;1.50784;0.0125163;0;0;0;0
0.0185237;0;0;0;0;0.282371;0.00485774;0.320755;0;0;0;0;5.10162;1.50629;0.0125163;0;0;0;0
0.0186106;0;0;0;0;0.279306;0.00485774;-4.03166;0;0;0;0;5.10856;1.50784;0.0125163;0;0;0;0
0.0186982;0;0;0;0;0.280112;0.00485774;0.320755;0;0;0;0;5.10933;1.50861;0.0132881;0;0;0;0
0.0187854;0;0;0;0;0.275433;0.00485774;0.320755;0;0;0;0;5.10702;1.50784;0.0125163;0;0;0;0
0.0188726;0;0;0;0;0.277369;0.00485774;3.58506;0;0;0;0;5.10548;1.50552;0.0117446;0;0;0;0
0.0189597;0;0;0;0;0.27866;0.00485774;-1.85545;0;0;0;0;5.10625;1.50939;0.0125163;0;0;0;0
0.0190469;0;0;0;0;0.27979;0.00485774;0.320755;0;0;0;0;5.10316;1.50629;0.0125163;0;0;0;0
0.0191341;0;0;0;0;0.279628;0.00485774;2.49696;0;0;0;0;5.10856;1.50861;0.0117446;0;0;0;0
