Sensors;Cores
3;0
Time;pc 0;pc 1;pc 2;pc 3;current 0;current 1;current 2;current 3;current 4;current 5;current 6;voltage 0;voltage 1;voltage 2;voltage 3;voltage 4;voltage 5;voltage 6
0.00733544;0;0;0;0;0.316897;0.0050998;15.5542;0;0;0;0;5.11473;1.51403;0.0156032;0;0;0;0
0.00742263;0;0;0;0;0.321091;0.00518049;18.8185;0;0;0;0;5.11242;1.52099;0.0148315;0;0;0;0
0.00750946;0;0;0;0;0.313347;0.00485774;-19.2651;0;0;0;0;5.09313;1.49778;0.0102011;0;0;0;0
0.00759663;0;0;0;0;0.321091;0.00534186;18.8185;0;0;0;0;5.11859;1.51016;0.016375;0;0;0;0
0.00768383;0;0;0;0;0.30641;0.00485774;-5.11976;0;0;0;0;5.09622;1.50242;0.0132881;0;0;0;0
0.00777146;0;0;0;0;0.308669;0.00485774;-7.29597;0;0;0;0;5.09699;1.49778;0.0102011;0;0;0;0
0.00785862;0;0;0;0;0.310927;0.00485774;-10.5603;0;0;0;0;5.10162;1.49469;0.0102011;0;0;0;0
0.00794579;0;0;0;0;0.313831;0.00485774;-14.9127;0;0;0;0;5.10008;1.49701;0.0102011;0;0;0;0
0.00803298;0;0;0;0;0.317865;0.00526118;14.4661;0;0;0;0;5.11627;1.51712;0.0171467;0;0;0;0
0.00812015;0;0;0;0;0.31851;0.0050998;17.7304;0;0;0;0;5.11396;1.52176;0.0140598;0;0;0;0
0.00820733;0;0;0;0;0.320607;0.00485774;-12.7365;0;0;0;0;5.09853;1.49624;0.0117446;0;0;0;0
0.0082945;0;0;0;0;0.325447;0.00485774;-17.0889;0;0;0;0;5.09391;1.50397;0.0117446;0;0;0;0
0.00851335;0;0;0;0;0.317703;0.00485774;4.67317;0;0;0;0;5.1101;1.50629;0.0125163;0;0;0;0
0.0086011;0;0;0;0;0.310927;0.00485774;3.58506;0;0;0;0;5.11088;1.50784;0.0140598;0;0;0;0
0.00868802;0;0;0;0;0.308669;0.00485774;1.40886;0;0;0;0;5.10933;1.50861;0.0125163;0;0;0;0
0.00877577;0;0;0;0;0.30641;0.00485774;1.40886;0;0;0;0;5.10779;1.50784;0.0125163;0;0;0;0
0.00886258;0;0;0;0;0.304312;0.00485774;-0.767349;0;0;0;0;5.1101;1.50861;0.0132881;0;0;0;0
0.00894935;0;0;0;0;0.297698;0.00485774;0.320755;0;0;0;0;5.10933;1.50939;0.0132881;0;0;0;0
0.00903652;0;0;0;0;0.302376;0.00485774;3.58506;0;0;0;0;5.10933;1.50784;0.0132881;0;0;0;0
0.00912329;0;0;0;0;0.299956;0.00485774;2.49696;0;0;0;0;5.11088;1.50861;0.0132881;0;0;0;0
0.00921046;0;0;0;0;0.311573;0.00485774;-1.85545;0;0;0;0;5.1209;1.50784;0.0125163;0;0;0;0
0.00929723;0;0;0;0;0.306571;0.00550324;24.259;0;0;0;0;5.11396;1.52408;0.0140598;0;0;0;0
0.0093844;0;0;0;0;0.302538;0.00485774;-16.0008;0;0;0;0;5.09622;1.49469;0.0132881;0;0;0;0
0.00947117;0;0;0;0;0.309637;0.00485774;-10.5603;0;0;0;0;5.09776;1.50165;0.0125163;0;0;0;0
0.00955833;0;0;0;0;0.313509;0.00485774;17.7304;0;0;0;0;5.11705;1.51944;0.016375;0;0;0;0
0.00964521;0;0;0;0;0.304635;0.00485774;-16.0008;0;0;0;0;5.1101;1.50939;0.0117446;0;0;0;0
0.00973292;0;0;0;0;0.298988;0.00526118;20.9947;0;0;0;0;5.12167;1.51635;0.0179184;0;0;0;0
0.00981973;0;0;0;0;0.29915;0.00526118;10.1137;0;0;0;0;5.11859;1.52099;0.0194619;0;0;0;0
0.00990692;0;0;0;0;0.299956;0.00485774;-17.0889;0;0;0;0;5.10625;1.49546;0.0109729;0;0;0;0
